startTime time open high low close volume
1620086400000 1620172799999 45.935 47.81 42.26 42.636 4180557.381
1620172800000 1620259199999 42.636 46 42.305 44.98 2772821.523
1620259200000 1620345599999 44.965 44.98 42.55 43.496 2337263.012
1620345600000 1620431999999 43.496 46.243 41.42 43.182 3259646.399
1620432000000 1620518399999 43.154 46.65 42.275 45.612 2539093.011
1620518400000 1620604799999 45.632 47.15 42.6 44.33 3095018.717
1620604800000 1620691199999 44.33 45.89 39 42.854 2869549.017
1620691200000 1620777599999 42.868 45.18 39.7 44.538 2758407.694
1620777600000 1620863999999 44.579 49.243 42.18 43.709 7592760.128
1620864000000 1620950399999 43.394 45.501 37.43 41.049 7162647.061
1620950400000 1621036799999 41.051 44.897 39.901 42.7 3421838.277
1621036800000 1621123199999 42.697 45.5 39.305 43.486 3357108.617
1621123200000 1621209599999 43.462 52.6 41.602 46.85 13162867.429
1621209600000 1621295999999 46.85 51.985 43.01 46.708 13839076.478
1621296000000 1621382399999 46.747 58.38 46.051 55.977 12538546.698
1621382400000 1621468799999 55.969 57.691 26.5 34.988 22259967.849
1621468800000 1621555199999 34.987 53 32 44.42 17869805.908
1621555200000 1621641599999 44.367 47.7 33.673 38.925 13740700.641
1621641600000 1621727999999 38.925 40 31.134 31.222 10122098.005
1621728000000 1621814399999 31.222 32.4 19.117 24.536 25787150.864
1621814400000 1621900799999 24.53 32.19 24.496 31.416 15414302.323
1621900800000 1621987199999 31.42 33.195 25.915 29.973 10300933.608
1621987200000 1622073599999 29.985 37.25 28.858 35.43 10601343.234
1622073600000 1622159999999 35.427 35.594 30.976 33.747 5698854.676
1622160000000 1622246399999 33.761 34.551 28 28.989 6370726.751
1622246400000 1622332799999 28.993 30.066 25.7 27.388 3911549.6
1622332800000 1622419199999 27.407 29.781 25.586 28.588 3964240.919
1622419200000 1622505599999 28.573 33.014 27.489 32.75 5173286.471
1622505600000 1622591999999 32.759 33.285 29.852 30.938 4046865.202
1622592000000 1622678399999 30.931 35.129 30.402 33.994 4549289.133
1622678400000 1622764799999 33.994 41.523 33.736 39.602 7862225.094
1622764800000 1622851199999 39.599 39.737 34.187 37.338 8825815.938
1622851200000 1622937599999 37.356 42.787 36.982 39.633 8654823.195
1622937600000 1623023999999 39.663 43.4 38.912 42.205 6151664.294
1623024000000 1623110399999 42.2 44.2 37.8 38.235 8050031.335
1623110400000 1623196799999 38.2 42.596 33.6 41.245 16902544.675
1623196800000 1623283199999 41.245 44 39.291 42.032 10764252.936
1623283200000 1623369599999 42.032 43.097 39.459 41.105 5155108.071
1623369600000 1623455999999 41.091 41.376 35.074 36.157 4760990.078
1623456000000 1623542399999 36.131 37.64 34.1 36.476 5196242.998
1623542400000 1623628799999 36.492 39.442 34.72 38.706 4063329.112
1623628800000 1623715199999 38.713 40.561 36.627 39.694 4590144.279
1623715200000 1623801599999 39.7 41.741 39.154 39.536 3725999.561
1623801600000 1623887999999 39.513 41.75 37.455 39.728 5055331.868
1623888000000 1623974399999 39.73 41.264 38.211 39.265 3274621.978
1623974400000 1624060799999 39.259 39.502 34.898 36.82 3777138.806
1624060800000 1624147199999 36.802 37.318 34.901 35.19 2216638.028
1624147200000 1624233599999 35.195 35.949 31.3 35.257 3938821.53
1624233600000 1624319999999 35.248 35.499 25.925 26.59 8213916.627
1624320000000 1624406399999 26.597 28.813 20.187 26.958 15788825.956
1624406400000 1624492799999 26.957 32.9 25.626 30.837 11966311.253
1624492800000 1624579199999 30.835 33 28.481 31.141 7214092.912
1624579200000 1624665599999 31.144 32.989 27.949 28.641 7293143.176
1624665600000 1624751999999 28.619 30.181 26.659 29.698 6492984.234
1624752000000 1624838399999 29.691 31.95 29.186 31.897 5851211.914
1624838400000 1624924799999 31.883 34.34 30.961 33.001 4996728.013
1624924800000 1625011199999 33.018 35.837 32.665 33.97 4476285.792
1625011200000 1625097599999 33.974 36 31.555 35.51 5361423.665
1625097600000 1625183999999 35.51 35.567 32.17 33.271 4488924.899
1625184000000 1625270399999 33.27 34.217 31.367 34 4324198.276
1625270400000 1625356799999 34.001 35.406 33.217 34.498 3063406.141
1625356800000 1625443199999 34.497 35.531 33.533 34.28 2972213.418
1625443200000 1625529599999 34.278 34.49 32.37 32.908 3008984.082
1625529600000 1625615999999 32.908 35.041 32.883 34.226 3289698.061
1625616000000 1625702399999 34.221 38.1 33.82 36.673 4609258.553
1625702400000 1625788799999 36.667 36.934 32.654 33.142 4495022.54
1625788800000 1625875199999 33.134 34.46 31.976 33.315 2810263.602
1625875200000 1625961599999 33.315 34.215 31.025 31.693 2838074.586
1625961600000 1626047999999 31.716 32.568 31.3 32.182 1944815.804
1626048000000 1626134399999 32.173 32.696 30.011 30.77 2251239.269
1626134400000 1626220799999 30.77 31.096 28.81 29.136 1837132.436
1626220800000 1626307199999 29.154 31.5 27.363 31.365 3434185.178
1626307200000 1626393599999 31.365 31.485 27.975 28.545 3643011.529
1626393600000 1626479999999 28.562 29.478 26.196 26.271 2923575.792
1626480000000 1626566399999 26.269 27.836 25.979 26.802 2122389.101
1626566400000 1626652799999 26.789 27.756 26.233 26.673 1727601.788
1626652800000 1626739199999 26.679 26.71 23.975 24.509 3131177.977
1626739200000 1626825599999 24.524 24.982 22.1 23.474 3555428.542
1626825600000 1626911999999 23.484 27.461 22.8 26.7 4561993.007
1626912000000 1626998399999 26.706 28.17 25.91 27.699 2643783.144
1626998400000 1627084799999 27.7 28.713 26.385 28.516 3040520.321
1627084800000 1627171199999 28.53 29.548 28.013 28.616 2678108.81
1627171200000 1627257599999 28.626 28.898 26.5 28.248 2350991.534
1627257600000 1627343999999 28.247 31.115 27.83 28.184 6221691.897
1627344000000 1627430399999 28.183 28.95 26.893 28.103 3008374.757
1627430400000 1627516799999 28.119 28.76 27.354 27.875 2329901.559
1627516800000 1627603199999 27.891 31.888 27.319 31.235 3692050.445
1627603200000 1627689599999 31.238 33.084 29.91 32.354 4970660.009
1627689600000 1627775999999 32.354 37.004 31.653 36.744 4320145.537
1627776000000 1627862399999 36.742 36.822 33.165 34.165 3490975.158
1627862400000 1627948799999 34.178 35.95 33 33.167 3105881.294
1627948800000 1628035199999 33.177 35.9 32.327 34.105 3490191.638
1628035200000 1628121599999 34.094 36.658 33.236 35.76 2847838.669
1628121600000 1628207999999 35.757 38.267 35.5 37.353 4059371.083
1628208000000 1628294399999 37.354 40.4 35.611 39.525 3951317.574
1628294400000 1628380799999 39.502 40.5 37.502 39.469 3561767.701
1628380800000 1628467199999 39.454 39.549 36.896 37.65 2030535.723
1628467200000 1628553599999 37.653 39.999 36.351 38.646 2128198.741
1628553600000 1628639999999 38.646 41.678 38.183 40.64 2603195.665
1628640000000 1628726399999 40.639 43.729 40.605 41.621 2512250.555
1628726400000 1628812799999 41.619 43.401 39.316 41.102 2413664.412
1628812800000 1628899199999 41.105 44.911 40.668 44.83 2281339.99
1628899200000 1628985599999 44.859 44.874 42.727 44.14 1548818.722
1628985600000 1629071999999 44.124 54.8 43.361 53.531 6264283.565
1629072000000 1629158399999 53.515 69.132 52.269 62.016 15014364.928
1629158400000 1629244799999 62.042 75.155 58.822 64.123 14953825.95
1629244800000 1629331199999 64.135 80.5 59.722 72.663 15022132.453
1629331200000 1629417599999 72.659 75.436 68.24 72.764 7819221.598
1629417600000 1629503999999 72.8 80 70.873 78.643 5705076.722
1629504000000 1629590399999 78.684 82 72.6 73.801 5131799.362
1629590400000 1629676799999 73.852 77.6 71.244 72.775 2862187.053
1629676800000 1629763199999 72.751 76.81 71.545 75.623 4150780.595
1629763200000 1629849599999 75.647 79.45 68.5 70.527 6792636.137
1629849600000 1629935999999 70.519 72.83 66.03 71.973 5069064.804
1629936000000 1630022399999 71.982 78.3 66.2 74.92 6563670.747
1630022400000 1630108799999 74.92 88.92 72.55 87.98 8785637.093
1630108800000 1630195199999 87.98 97.82 85.59 96.22 5774371.258
1630195200000 1630281599999 96.17 97.82 90.3 94.23 4171861.65
1630281600000 1630367999999 94.23 116.84 93.58 110.25 11109542.615
1630368000000 1630454399999 110.26 130.11 103.06 108.27 16509565.592
1630454400000 1630540799999 108.27 119.72 105.89 110.71 8028303.79
1630540800000 1630627199999 110.71 131.96 109.18 128.23 9206853.472
1630627200000 1630713599999 128.2 148.99 128.12 146.4 11927061.37
1630713600000 1630799999999 146.36 150.6 135.73 138.88 6134062.526
1630800000000 1630886399999 138.88 144.99 134.74 142 4619885.42
1630886400000 1630972799999 141.98 166.13 136.92 164.22 8435542.353
1630972800000 1631059199999 164.19 195.48 128.01 173.46 24376489.011
1631059200000 1631145599999 173.49 198 146.5 191.02 16666845.8
1631145600000 1631231999999 191.02 216 180.7 187.9 16349677.82
1631232000000 1631318399999 187.89 197.41 167.82 179.6 9055410.7
1631318400000 1631404799999 179.6 193.51 175.14 179.04 6794663.25
1631404800000 1631491199999 179.05 181.75 170.15 174.29 3661211.64
1631491200000 1631577599999 174.31 175 150.3 169.53 8423839.46
1631577600000 1631663999999 169.54 171.83 142.6 158.88 7981396.52
1631664000000 1631750399999 158.72 166.5 153.69 158.79 6107319.6
1631750400000 1631836799999 158.77 163.5 147.35 152.29 4739595.73
1631836800000 1631923199999 152.3 153.55 134 147.58 7629925.55
1631923200000 1632009599999 147.59 171.47 144.1 169.22 8229799.94
1632009600000 1632095999999 169.22 170.96 150.6 152.76 4945800.1
1632096000000 1632182399999 152.78 153.43 130.26 132.77 10153368.71
1632182400000 1632268799999 132.77 144.64 116 124.29 9608867.72
1632268800000 1632355199999 124.3 151.36 122.1 148.02 7460596.34
1632355200000 1632441599999 148.02 152.5 142.92 149.91 5188932.77
1632441600000 1632527999999 149.9 151.2 128.15 139.13 6710404.45
1632528000000 1632614399999 139.11 144.18 133.54 136.06 3212733.31
1632614400000 1632700799999 136.05 140.81 124.8 135.64 4342156.13
1632700800000 1632787199999 135.7 148.92 133.72 136.35 5195624.27
1632787200000 1632873599999 136.34 139.4 128.17 132.2 3899945.58
1632873600000 1632959999999 132.22 140.17 131.12 135.25 3685498.28
1632960000000 1633046399999 135.24 142.95 134.02 141.37 3361454.58
1633046400000 1633132799999 141.38 164.95 138.25 161.56 6742166.88
1633132800000 1633219199999 161.62 175 156.06 168.98 5059987.02
1633219200000 1633305599999 169 177.79 165.58 172.98 4233767.25
1633305600000 1633391999999 172.99 173.34 162 167.13 4312499.92
1633392000000 1633478399999 167.13 170.18 159.68 164.62 3378441.71
1633478400000 1633564799999 164.64 165.42 150.1 153.87 4499161.76
1633564800000 1633651199999 153.9 161.42 150.34 154.26 3251376.58
1633651200000 1633737599999 154.26 168.97 152.39 158.86 3735085.38
1633737600000 1633823999999 158.88 161.54 154.18 156.84 1833309.02
1633824000000 1633910399999 156.8 158.5 145.55 147.55 2037895.69
1633910400000 1633996799999 147.56 154 140.24 144.77 2211323.14
1633996800000 1634083199999 144.79 153.5 137.61 152.32 3377483.32
1634083200000 1634169599999 152.35 155.56 144.28 148.04 2760546
1634169600000 1634255999999 148.05 155.65 147.27 150.02 2654600.61
1634256000000 1634342399999 150.01 165.75 146.68 163.18 5388612.07
1634342400000 1634428799999 163.15 164.8 156.36 157.54 1985241.59
1634428800000 1634515199999 157.54 167.65 153.13 160.12 3070422.13
1634515200000 1634601599999 160.11 162.98 154.91 157.12 2240606.17
1634601600000 1634687999999 157.12 159.45 153.06 155.78 1821550.17
1634688000000 1634774399999 155.77 176.87 155 176.72 3884374.7
1634774400000 1634860799999 176.72 194.21 176.7 190.5 7853710.77
1634860800000 1634947199999 190.46 215.1 187.96 196.29 8364239.42
1634947200000 1635033599999 196.29 205.78 191.86 197.75 3274703.05
1635033600000 1635119999999 197.75 204.86 185.22 202.14 3573960.26
1635120000000 1635206399999 202.15 218.93 198 209.7 4914479.29
1635206400000 1635292799999 209.73 214.2 196.36 199.85 3168707.16
1635292800000 1635379199999 199.87 205.49 176.94 184.49 5003626.21
1635379200000 1635465599999 184.45 201.38 181.64 195.42 3503774.6
1635465600000 1635551999999 195.37 205.22 194.45 200.41 2484214.02
1635552000000 1635638399999 200.36 200.62 187.3 195.7 1609573.37
1635638400000 1635724799999 195.69 205 185.31 202.49 2375757.35
1635724800000 1635811199999 202.53 211.66 197.7 203.9 3150076.28
1635811200000 1635897599999 203.91 222.22 200.97 220.82 2876704.542
1635897600000 1635983999999 220.81 247 215.69 243.37 5253716.352
1635984000000 1636070399999 243.37 250.5 234 247.07 3552648.58
1636070400000 1636156799999 247.06 248.84 230.34 236.06 2233800.23
1636156800000 1636243199999 236.04 259.9 234.79 258.44 3046062.46
1636243200000 1636329599999 258.41 258.66 245.65 249.68 1923092.87
1636329600000 1636415999999 249.62 253.3 240.68 248.26 2301351.76
1636416000000 1636502399999 248.27 253.22 237.62 239.04 2217088.06
1636502400000 1636588799999 239.06 248 217.5 233.09 3092477.23
1636588800000 1636675199999 233.06 246.5 229.4 233.37 1997993.9
1636675200000 1636761599999 233.34 239.09 220.83 228.48 2114721.23
1636761600000 1636847999999 228.46 241.97 224.79 241.59 1458387.39
1636848000000 1636934399999 241.58 242 230.4 238.64 1075144.87
1636934400000 1637020799999 238.63 246.36 234.49 238.2 1921128.24
1637020800000 1637107199999 238.18 238.21 213.81 219.04 2557623.67
1637107200000 1637193599999 219.09 222.44 209.53 218.94 2094790.54
1637193600000 1637279999999 218.9 222.78 186.5 195.01 3077799.94
1637280000000 1637366399999 195.19 219.59 188.99 215.25 2712585.78
1637366400000 1637452799999 215.25 221.17 205.84 217.63 1560552.25
1637452800000 1637539199999 217.64 240 210.53 230.51 1888280.05
1637539200000 1637625599999 230.56 231.99 211.6 215.59 2456703.81
1637625600000 1637711999999 215.58 226.08 210.91 221.75 1654017.24
1637712000000 1637798399999 221.76 222.47 200.14 205.7 1878172.55
1637798400000 1637884799999 205.76 216.35 201.93 209.97 1764837.19
1637884800000 1637971199999 209.94 210.53 182.7 192.42 2776105.44
1637971200000 1638057599999 192.37 199.39 190.61 192.74 1028955.27
1638057600000 1638143999999 192.74 202.1 180.93 200.69 1560980.85
1638144000000 1638230399999 200.71 212.75 199.63 204.09 1458763.57
1638230400000 1638316799999 204.1 218.28 199.55 208.53 2176734.39
1638316800000 1638403199999 208.52 232.63 207.89 229.81 2589478.23
1638403200000 1638489599999 229.81 243.12 220 233.6 3042712.67
1638489600000 1638575999999 233.59 239.37 204.68 211.65 2867134.41
1638576000000 1638662399999 211.65 212.62 169 200.67 4895759.09
1638662400000 1638748799999 200.68 204.51 181.44 196.43 2482292.26
1638748800000 1638835199999 196.49 197.71 176.17 193.56 2815245.83
1638835200000 1638921599999 193.57 204.1 187.26 190.19 1939707.91
1638921600000 1639007999999 190.24 196.27 183.5 194.61 1670677.66
1639008000000 1639094399999 194.61 196.6 178.64 181.11 1664934.25
1639094400000 1639180799999 181.08 184.6 167 167.39 1862906.9
1639180800000 1639267199999 167.39 173.8 161.33 172.15 1541656.11
1639267200000 1639353599999 172.15 176.85 167.64 172.8 976615.96
1639353600000 1639439999999 172.83 172.83 148.04 155.21 2470231.82
1639440000000 1639526399999 155.2 163.35 149.6 161.26 2151408.98
1639526400000 1639612799999 161.25 182.64 156.81 178.52 3328550.89
1639612800000 1639699199999 178.53 189 174.37 176.86 2482901.38
1639699200000 1639785599999 176.89 182.5 167.88 175.51 2308612.94
1639785600000 1639871999999 175.48 184.24 170.96 182.78 1218448.99
1639872000000 1639958399999 182.78 189.43 177.99 179.93 1217882.6
1639958400000 1640044799999 179.9 181.18 168.49 173.9 1448185.8
1640044800000 1640131199999 173.9 182.54 170.27 179.63 1302766.6
1640131200000 1640217599999 179.62 187.55 177.05 178.4 1379639.45
1640217600000 1640303999999 178.38 193.5 175.64 190.03 1726907.3
1640304000000 1640390399999 190.08 197.55 184.14 190.36 1657463.56
1640390400000 1640476799999 190.37 195 189.08 193.1 1047151.86
1640476800000 1640563199999 193.03 200.59 190.22 197.81 1539530.03
1640563200000 1640649599999 197.85 204.75 194.71 195.67 1218499.7
1640649600000 1640735999999 195.68 195.68 176.2 177.32 1997243.2
1640736000000 1640822399999 177.28 180.62 170.01 170.63 1540603.75
1640822400000 1640908799999 170.65 175.74 168.17 172.52 1022709.31
1640908800000 1640995199999 172.53 177.65 167.67 169.99 1026603.34
1640995200000 1641081599999 170.01 179.2 169.93 179.06 634599.39
1641081600000 1641167999999 179.06 179.53 174.31 176.35 620087.38
1641168000000 1641254399999 176.34 176.49 166.59 170.15 1031316.43
1641254400000 1641340799999 170.14 173.93 166.47 167.72 1041332.63
1641340800000 1641427199999 167.74 171.32 144.92 154.52 1659848.17
1641427200000 1641513599999 154.48 154.8 145.98 150.26 1575071.3
1641513600000 1641599999999 150.28 150.72 133.08 136.45 2719397.3
1641600000000 1641686399999 136.43 148.11 133 142.14 2695415.51
1641686400000 1641772799999 142.1 145.71 137.83 140.82 1435153.15
1641772800000 1641859199999 140.82 143.86 130 135.86 1894512.51
1641859200000 1641945599999 135.84 143.5 133.58 140.2 1328579.57
1641945600000 1642031999999 140.19 153.39 138.22 151.51 1946788.76
1642032000000 1642118399999 151.5 157.8 145.41 146.14 1984121.59
1642118400000 1642204799999 146.13 150.56 141.84 146.17 1428145.3
1642204800000 1642291199999 146.18 149.49 143.9 147.64 865014.75
1642291200000 1642377599999 147.61 151.96 146.09 147.98 964270.14
1642377600000 1642463999999 147.98 148.29 137.02 139.8 1297654.14
1642464000000 1642550399999 139.81 142.77 134.39 141.22 1254337.17
1642550400000 1642636799999 141.32 142.7 132.77 135.25 1175171.39
1642636800000 1642723199999 135.23 143.83 126.01 127.54 1464593.98
1642723200000 1642809599999 127.54 128.73 106.11 112.27 4523020.69
1642809600000 1642895999999 112.24 114.89 87.73 94.54 6455608.98
1642896000000 1642982399999 94.57 104.82 93.25 99.78 3561751.04
1642982400000 1643068799999 99.74 99.83 80.83 91.93 6990036.71
1643068800000 1643155199999 91.94 99.95 87.41 94.67 3482711.32
1643155200000 1643241599999 94.65 104.43 89.19 92.12 4501340.69
1643241600000 1643327999999 92.11 94.6 85.71 89.51 3530017.76
1643328000000 1643414399999 89.51 93.55 87.21 91.34 2647317.17
1643414400000 1643500799999 91.35 98.93 90.5 96.13 2050891.76
1643500800000 1643587199999 96.15 97.6 91.38 93.29 1258037.51
1643587200000 1643673599999 93.26 101.4 89.18 99.49 2414101.55
1643673600000 1643759999999 99.5 113.66 99.02 110.02 4190507.65
1643760000000 1643846399999 109.99 112.35 96.99 101.88 4863358.1
1643846400000 1643932799999 101.91 103.13 94 101.77 3886563.56
1643932800000 1644019199999 101.83 112.81 100.28 112.62 4186388.28
1644019200000 1644105599999 112.63 118.6 110.22 113.75 2649019.14
1644105600000 1644191999999 113.74 116.06 111.09 115.28 1561795.12
1644192000000 1644278399999 115.26 121.93 112.69 117.55 2730695.8
1644278400000 1644364799999 117.57 120.36 109.66 113.45 2811497.5
1644364800000 1644451199999 113.44 117.08 109.4 113.93 2114411.38
1644451200000 1644537599999 113.96 115.38 105.68 106.17 2781581.77
1644537600000 1644623999999 106.18 108.14 95.14 96.53 2537227.68
1644624000000 1644710399999 96.53 99.79 92.8 95.96 1803930.67
1644710400000 1644796799999 95.98 97.36 91.35 92.85 1216083.38
1644796800000 1644883199999 92.85 97.99 90.72 96.37 1792721.3
1644883200000 1644969599999 96.39 105.77 96.38 105.52 2362223.45
1644969600000 1645055999999 105.52 105.6 98.27 101.86 2123159.11
1645056000000 1645142399999 101.85 102.82 92.33 93.52 2001081.3
1645142400000 1645228799999 93.55 96.37 89.31 89.86 2010076.65
1645228800000 1645315199999 89.86 92.75 88.6 91.27 1285578.14
1645315200000 1645401599999 91.27 94.5 85.56 90.72 2559473.54
1645401600000 1645487999999 90.7 96.14 82.62 82.96 4063082.8
1645488000000 1645574399999 82.95 87.56 81.06 86.38 2835554.36
1645574400000 1645660799999 86.39 93.4 84.38 84.59 3193694.1
1645660800000 1645747199999 84.58 93.9 75.35 89.36 7497540.08
1645747200000 1645833599999 89.35 95 86.86 92.71 3691896.58
1645833600000 1645919999999 92.73 95.49 89.23 90.23 2279602.17
1645920000000 1646006399999 90.25 92.19 84.08 85.63 2593533.97
1646006400000 1646092799999 85.61 103 84.17 99.68 4212075.57
1646092800000 1646179199999 99.67 102.03 94.21 98.66 3665336.76
1646179200000 1646265599999 98.65 106.43 96.76 100.68 4306326.64
1646265600000 1646351999999 100.69 101.7 94 95.62 2595560.67
1646352000000 1646438399999 95.63 95.94 87 88.32 2854970.19
